name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116,78.3987",2022-09-21T02:00:00,73.2,73.2,66.8,80.57,0,0,,0,0,23.3,5,275,1005.9,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T03:00:00,71.6,71.6,68,88.44,0,0,,0,0,23.5,10.3,265,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-21T04:00:00,69.8,69.8,68,94.02,0,0,,0,0,23.3,8.6,260,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-21T05:00:00,72.6,72.6,68.9,88.14,0,0,,0,0,23.3,3.9,270,1006.7,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T06:00:00,69.8,69.8,68,94.02,0,0,,0,0,22.4,9.2,260,1010,89,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-21T07:00:00,70.2,70.2,68.3,93.62,0,0,,0,0,21.9,6.5,295,1011,98.4,3.5,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T08:00:00,74.6,74.6,70.2,86.07,0,0,,0,0,22.4,6.5,281,1009.9,98.4,3,13,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T09:00:00,73.9,73.9,70.3,88.54,0,0,,0,0,23.7,6.6,296,1012,98.4,3.6,25,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T10:00:00,75.7,75.7,71.9,87.84,0,0,,0,0,24.4,7.8,314,1011,98.4,3.6,90,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T11:00:00,81.2,86.2,73.2,76.8,0,0,,0,0,22.8,5.8,317,1006.7,98.6,2.6,294,1.1,3,10,Overcast,cloudy,"4,31,28,59,99,99,43,12,00,00,000"
"17.4116,78.3987",2022-09-21T12:00:00,79.4,79.4,74.8,85.86,0,0,,0,0,20.1,6.3,317,1008,90,3.6,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000"
"17.4116,78.3987",2022-09-21T13:00:00,79.4,79.4,73.2,81.51,0,0,,0,0,16.3,7.3,309,1007,90,3.6,713,2.6,7,10,Partially cloudy,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000"
"17.4116,78.3987",2022-09-21T14:00:00,82.3,87.5,72.3,71.72,0,0,,0,0,15.2,6.4,318,1006.1,89.1,3.1,748,2.7,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T15:00:00,80.5,85.6,74.4,81.85,0,0,rain,0,0,14.8,4.2,246,1008,89.1,3.6,689,2.5,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T16:00:00,78.5,78.5,72.9,82.81,0,0,,0,0,15.7,5,299,1008,89.1,3.6,454,1.6,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T17:00:00,80.6,84.5,71.3,73.52,0,0,,0,0,15,3.9,303,1005.7,75.4,3.1,280,1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T18:00:00,77,77,73,87.52,0,0,,0,0,15.9,3.8,310,1009,89.1,3.6,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T19:00:00,75.2,75.2,72.9,92.5,0,0,,0,0,17,3.7,293,1010,89.1,3.6,23,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T20:00:00,77.4,77.4,71.7,82.76,0,0,,0,0,17,1,334,1007.8,89.1,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T21:00:00,73.7,73.7,71.3,92.45,0,0,rain,0,0,17.9,3.9,293,1011,89.1,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-21T22:00:00,75.2,75.2,69.8,83.34,0.01,100,rain,0,0,19,6.9,250,1011,89,3.1,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-09-21T23:00:00,76.8,76.8,71.4,83.65,0,0,,0,0,19.9,3.8,270,1007.6,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T00:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,17.4,9.1,270,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-22T01:00:00,74.3,74.3,69.8,85.95,0,0,,0,0,17.2,10.3,270,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-22T02:00:00,75.9,75.9,71.9,87.41,0,0,,0,0,19,5.5,270,1006.1,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T03:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,19.5,9.7,270,1009,89,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-22T04:00:00,72.5,72.5,68.9,88.48,0,0,,0,0,19.7,9.2,270,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-22T05:00:00,74.8,74.8,70.3,85.75,0,0,,0,0,18.6,5.8,270,1006.4,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T06:00:00,72.5,72.5,69.8,91.32,0,0,,0,0,15.7,6.9,260,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-22T07:00:00,71.7,71.7,71.3,98.66,0,0,,0,0,15.4,5.4,286,1011,98.4,3.4,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T08:00:00,73.8,73.8,71.2,91.54,0,0,,0,0,14.8,4.7,281,1010.2,98.4,2.8,119,0.4,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T09:00:00,71.6,71.6,71.1,98.24,0,0,,0,0,15.4,4.7,265,1013,99.3,2.9,335,1.2,3,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T10:00:00,73.1,73.1,71.1,93.27,0,0,,0,0,15,6,287,1013,100,2.8,565,2,6,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T11:00:00,72.8,72.8,70.4,92.09,0,0,,0,0,14.1,3.9,270,1010.9,100,2.5,728,2.6,7,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T12:00:00,70.2,70.2,69.8,98.68,0,0,rain,0,0,14.8,3.8,280,1012,100,2.3,871,3.1,9,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T13:00:00,70.5,70.5,70.1,98.68,0,0,rain,0,0,15.9,4.7,306,1011,100,2.9,927,3.3,9,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T14:00:00,74.2,74.2,72.1,93.34,0.16,100,rain,0,0,15.7,4.2,280,1008.1,100,3,743,2.7,7,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T15:00:00,73.9,73.9,71.9,93.29,0,0,rain,0,0,15.9,4.7,271,1009.8,100,3.6,382,1.4,4,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T16:00:00,73.9,73.9,71.9,93.29,0,0,rain,0,0,15.4,4.4,279,1010,100,3.6,412,1.5,4,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T17:00:00,75.6,75.6,72,88.57,0,0,,0,0,15.7,3.2,267,1008.1,99.2,3.1,337,1.2,3,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T18:00:00,73.8,73.8,71.6,92.86,0,0,,0,0,17.9,4.1,296,1010,89.1,3.6,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T19:00:00,72.1,72.1,71.5,97.82,0,0,,0,0,18.1,1,334,1011,89.1,3.6,15,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T20:00:00,73.5,73.5,71.3,92.99,0,0,,0,0,17.2,2.9,250,1010.1,66,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T21:00:00,71.9,71.9,71.3,98.24,0,0,,0,0,15.9,1.1,330,1012,89.1,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T22:00:00,71.9,71.9,71.3,98.24,0,0,,0,0,15.2,0.8,329,1012.8,89.1,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-22T23:00:00,73.3,73.3,70.1,89.92,0,0,,0,0,16.8,1,240,1009.1,59.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T00:00:00,72.5,72.5,69.8,91.17,0,0,,0,0,17.2,6.9,250,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-23T01:00:00,71.6,71.6,68.9,91.29,0,0,,0,0,16.8,6.9,255,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-23T02:00:00,73,73,69.6,88.92,0,0,,0,0,18.1,5.2,267,1007.7,89.8,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T03:00:00,71.6,71.6,68,88.44,0,0,,0,0,18.6,10.3,265,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-23T04:00:00,70.7,70.7,66.2,85.61,0,0,,0,0,18.3,10.8,260,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-23T05:00:00,72.3,72.3,69.4,90.5,0,0,,0,0,19.5,3.4,250,1008.3,89.8,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T06:00:00,69.8,69.8,67.5,92.34,0,0,,0,0,17.7,5.6,304,1012,55.7,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T07:00:00,71.5,71.5,67.9,88.43,0,0,,0,0,16.8,7.3,295,1013,55.7,3.1,6,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T08:00:00,73.1,73.1,67.9,83.66,0,0,,0,0,20.8,4.9,276,1011.6,57.6,3.1,146,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T09:00:00,75.6,75.6,68.3,78.04,0,0,,0,0,20.8,7.3,304,1014,50,3.7,378,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T10:00:00,75.9,75.9,70.1,82.28,0,0,,0,0,11.9,6.7,323,1014,50,3.7,608,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T11:00:00,80.1,83.4,70.2,71.74,0,0,,0,0,12.5,5,301,1010.6,50,3.2,762,2.7,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T12:00:00,79.3,79.3,71.6,77.3,0,0,,0,0,13.2,5.6,305,1012,50,3.7,899,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T13:00:00,81.1,85.5,71.9,73.53,0,0,,0,0,13.6,5.5,315,1011,50,3.7,966,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T14:00:00,83.5,88.2,71,66.22,0,0,,0,0,14.8,5.1,303,1007.7,54.6,4.9,924,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T15:00:00,81.1,85.4,71.7,73.21,0,0,,0,0,13.6,4.5,332,1010,30.9,3.7,762,2.7,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T16:00:00,80.9,85,71.6,73.51,0,0,rain,0,0,14.5,4.5,315,1009.8,30.9,3.7,258,0.9,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T17:00:00,82,85.4,69.2,65.41,0,0,,0,0,15.7,3.5,276,1007.6,50.2,4.9,138,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T18:00:00,75.9,75.9,69.8,81.53,0,0,,0,0,16.6,1.6,336,1011,50,3.7,144,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T19:00:00,75.6,75.6,71.6,87.43,0,0,,0,0,17.7,0.8,352,1011,50,3.7,23,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T20:00:00,75.6,75.6,70.9,85.49,0,0,,0,0,17.7,0.8,310,1010.2,45.4,3.2,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T21:00:00,73.7,73.7,71.2,92.06,0,0,,0,0,15.7,0.8,333,1013,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-23T22:00:00,75.2,75.2,68,78.35,0,0,,0,0,12.3,5.3,245,1013,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-23T23:00:00,74.6,74.6,69.4,84.02,0,0,,0,0,10.3,1.3,240,1009.1,51.8,2.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T00:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,9.4,5.2,250,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-24T01:00:00,71.6,71.6,67.1,85.81,0,0,,0,0,8.9,7.4,241,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-24T02:00:00,72.8,72.8,68,85.16,0,0,,0,0,8.3,1.1,220,1007.7,59.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T03:00:00,71.6,71.6,67.1,85.66,0,0,,0,0,12.8,5.8,240,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-24T04:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,18.8,5.8,240,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-24T05:00:00,73.9,73.9,67.1,79.42,0,0,,0,0,21.3,4.9,266,1007.7,59.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T06:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,22.8,9.2,270,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-24T07:00:00,71.7,71.7,69.5,92.82,0,0,,0,0,21.3,5.3,303,1013,55.7,3.6,6,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T08:00:00,75.7,75.7,69.4,80.85,0,0,,0,0,17.2,5.9,270,1011.9,48.3,3.1,151,0.5,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T09:00:00,75.6,75.6,70.1,83,0,0,,0,0,14.8,5.7,309,1014,30.9,3.7,377,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T10:00:00,77.4,77.4,71.5,82.01,0,0,,0,0,12.5,4.7,336,1014,55.7,3.7,608,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T11:00:00,81.9,85.6,69.8,66.8,0,0,,0,0,11.4,4.3,319,1011,60.3,4.9,799,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T12:00:00,79.5,79.5,71.5,76.62,0,0,rain,0,0,11.2,5.8,286,1012,53,3.7,907,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T13:00:00,81.1,85.3,71.5,72.57,0,0,rain,0,0,11.4,4.9,297,1011,50,3.7,919,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T14:00:00,83.7,87.8,69.8,62.99,0,0,rain,0,0,11.9,4.7,260,1007.4,63.8,4.9,874,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T15:00:00,82.8,87.7,71.5,68.73,0,0,rain,0,0,12.8,5.8,303,1009,50,3.7,697,2.5,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T16:00:00,82.9,87.6,71.1,67.53,0,0,,0,0,12.5,5.7,281,1009,50,3.7,437,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T17:00:00,83.7,87.9,69.8,63.08,0,0,rain,0,0,11.6,2,264,1006.4,57.3,4.9,277,1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T18:00:00,79.2,79.2,71.1,76.25,0,0,rain,0,0,11.6,4,327,1010,55.7,3.7,117,0.4,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T19:00:00,77.3,77.3,71.1,81.27,0,0,,0,0,7.6,2.8,245,1010,55.7,3.7,17,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T20:00:00,76.5,76.5,69.5,78.99,0,0,,0,0,4.7,0.8,336,1008.8,55.7,3.2,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T21:00:00,75.5,75.5,71.1,86.28,0,0,,0,0,3.8,0.8,337,1012,55.7,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-24T22:00:00,75.2,75.2,68,78.35,0,0,,0,0,2.9,5.8,255,1012,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-24T23:00:00,75.4,75.4,70.1,83.68,0,0,,0,0,2,0.8,260,1008.4,59.4,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T00:00:00,75.2,75.2,68,78.35,0,0,,0,0,1.1,5.8,260,1011,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-25T01:00:00,74.3,74.3,68,80.81,0,0,,0,0,1.8,5.8,260,1010,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-25T02:00:00,73.9,73.9,69.4,86.03,0,0,,0,0,3.1,1.4,265,1006.4,59.4,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T03:00:00,73.4,73.4,68,83.22,0,0,,0,0,4,8.1,250,1009,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-25T04:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,6,9.7,255,1010,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-25T05:00:00,73,73,68,84.38,0,0,,0,0,6.5,2.3,260,1006.9,51.8,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T06:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,4,9.7,260,1011,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-25T07:00:00,73.3,73.3,69.7,88.51,0,0,,0,0,5.6,1.8,333,1012,30.9,3.7,6,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T08:00:00,77.7,77.7,70.7,79.27,0,0,,0,0,8.3,5.4,304,1010.6,18.5,3.2,123,0.4,1,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T09:00:00,77.4,77.4,71.9,83.12,0,0,,0,0,8.5,5.3,299,1013,29.5,3.7,342,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T10:00:00,82.5,88.5,73.5,74.31,0,0,,0,0,6,9.2,290,1010,50,3.7,613,2.2,6,10,Partially cloudy,partly-cloudy-day,43128599999
"17.4116,78.3987",2022-09-25T11:00:00,84.5,89.4,70.6,63.04,0,0,,0,0,5.1,3.2,290,1009.5,66.5,4.9,798,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T12:00:00,82.9,88.8,73,72.1,0,0,,0,0,5.4,3.9,351,1011,50,3.7,915,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T13:00:00,83.1,89,73,71.8,0,0,,0,0,5.1,3.9,340,1010,50,3.7,964,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T14:00:00,87.5,92.8,70.4,56.99,0,0,,0,0,5.1,4.2,2,1006.6,54.6,3.2,792,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T15:00:00,84.6,89.8,71.1,64.01,0,0,,0,0,5.1,3.9,345,1008.8,50,3.7,368,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T16:00:00,82.9,88.7,72.9,71.77,0,0,rain,0,0,4.9,3.9,20,1008,50,3.7,122,0.4,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T17:00:00,84.5,88.8,69.7,61.23,0,0,,0,0,5.8,3.8,5,1006.2,63.7,4.8,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T18:00:00,79.4,79.4,73,80.94,0,0,,0,0,6,4.7,5,1009.2,33.6,3.6,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T19:00:00,78.5,78.5,73,83.17,0,0,,0,0,5.4,0.7,0,1011,36.6,3.6,5,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T20:00:00,78.2,78.2,70.9,78.31,0,0,,0,0,6.7,1.2,0,1009.6,50.5,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T21:00:00,75.2,75.2,72.9,92.5,0,0,,0,0,8.5,0.7,0,1012,36.6,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T22:00:00,75.1,75.1,72.9,92.9,0,0,,0,0,8.7,0.7,0,1012.8,36.6,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-25T23:00:00,77.3,77.3,71.9,83.36,0,0,,0,0,9.6,1.1,23.6,1008.7,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-26T00:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,6.5,4.7,25.7,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-26T01:00:00,71.6,71.6,71.6,100,0,0,,0,0,6.5,4.7,18.9,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-26T02:00:00,75.8,75.8,72.1,88.35,0,0,,0,0,5.8,1.1,18.3,1008.9,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
